,Date,Open,High,Low,Close,Adj Close,Volume,volume_cmf,volume_em,volume_sma_em,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ichimoku_a,trend_ichimoku_b,momentum_rsi,momentum_stoch,momentum_stoch_signal,Zero,rsi_high,rsi_low,cmf_high,cmf_low,keltner_indicator,bbands_indicator,ichimoku_label,macd_indicator,ease_label,stochastic_label,rsi_label,cmf_label,snp_labels
276,1986-03-05,224.13999900000002,224.36999500000002,222.17999300000002,224.33999599999999,224.33999599999999,154600000,0.4139074417513759,-3.3430932988460142,0.8818973293801591,229.7871174462879,211.745879553712,220.76649849999995,0.0,0.0,224.3756652000001,224.3756652000001,221.91066749999987,0.0,0.0,-3.827783004598757,-3.8517653148603026,0.023982310261545514,221.35499575,215.260002,65.67618345718958,71.45132377665598,74.74231953434641,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,1.0
277,1986-03-06,224.38999900000002,225.5,224.13000499999998,225.13000499999998,225.13000499999998,159000000,0.3940426644245626,1.326920720099048,0.9033804480582175,229.83137194591933,212.91862485408058,221.37499839999995,0.0,0.0,224.7456654333334,224.7456654333334,222.44366823333317,0.0,0.0,-3.688795062076622,-3.8191712643035665,0.13037620222694457,221.79249575,215.260002,67.26952957028543,73.92529175475467,72.56626059165764,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,1.0
278,1986-03-07,225.13000499999998,226.330002,224.440002,225.57000699999998,225.57000699999998,163200000,0.40640337328995707,0.6601097150735445,0.70625686178459,229.79459880161357,214.1653985983864,221.97999869999998,0.0,0.0,224.90833276666672,224.90833276666672,222.65733496666653,0.0,0.0,-3.5729636989943288,-3.7699297512417194,0.1969660522473906,221.79249575,215.260002,68.15616923378985,72.98859988112628,72.78840513751227,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
279,1986-03-10,225.57000699999998,226.979996,225.36000099999998,226.580002,226.580002,129900000,0.39885573190516593,0.9789764472805998,0.43980296123828394,229.8503794637718,215.3116183362282,222.5809989,0.0,0.0,225.10766650000005,225.10766650000005,222.8926686999999,0.0,0.0,-3.522064497730497,-3.720356700539475,0.19829220280897797,221.80249775000001,215.260002,70.1547400031739,84.59774181531348,77.17054448373145,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
280,1986-03-11,226.580002,231.809998,226.580002,231.690002,231.690002,187300000,0.40712183674644986,8.446740920979224,0.9687655103373455,231.03529648719274,215.67170101280732,223.35349875000003,1.0,0.0,225.7496668333334,225.7496668333334,223.18866833333323,1.0,0.0,-3.849684046623736,-3.7462221697563276,-0.10346187686740826,224.154999,217.205002,77.7600169774739,99.04689413349332,85.544411943311,0,70,30,0.05,-0.05,1,1.0,0,-1,0,0,0,0,0.0
281,1986-03-12,231.690002,234.69999700000002,231.67999300000002,232.539993,232.539993,210300000,0.38453708406305015,5.736995187817429,1.474419655821599,232.06324984638402,216.305747153616,224.18449850000002,1.0,0.0,226.65433350000006,226.65433350000006,223.93533479999988,1.0,0.0,-4.130300535966029,-3.8230378429982683,-0.30726269296776065,225.5999985,218.65000150000003,78.73089996876047,82.74757739694002,88.79740444858226,0,70,30,0.05,-0.05,1,1.0,0,0,0,-1,0,0,0.0
282,1986-03-13,232.539993,233.88999900000002,231.270004,233.190002,233.190002,171500000,0.385617469828471,-0.9318833352959487,1.1472397409445156,232.90893693635186,217.18206016364823,225.04549855000005,1.0,0.0,227.3639999000001,227.3639999000001,224.7300017999999,1.0,0.0,-4.354940377633454,-3.9294183499253057,-0.4255220277081486,225.677498,218.65000150000003,79.46902796669919,87.93934091394833,89.91127081479387,0,70,30,0.05,-0.05,1,1.0,0,0,-1,0,0,0,-1.0
283,1986-03-14,233.190002,236.55000299999998,232.580002,236.55000299999998,236.55000299999998,181900000,0.3945207127098458,4.332301239692615,1.3706798260379445,234.54386613233225,217.46213186766784,226.00299900000005,1.0,0.0,228.21133370000007,228.21133370000007,225.4303354999999,1.0,0.0,-4.749345571217532,-4.093403794183751,-0.6559417770337808,226.602501,219.57500449999998,82.79322504749253,100.00000000000001,90.2289727702961,0,70,30,0.05,-0.05,1,1.0,0,0,1,1,0,0,-1.0
284,1986-03-17,236.55000299999998,236.55000299999998,233.690002,234.669998,234.669998,137500000,0.33581623523518506,1.1544004036363413,1.520194636965832,235.57752423898648,217.9194740610136,226.74849915000004,0.0,0.0,229.15000046666674,229.15000046666674,226.3340015666666,1.0,0.0,-4.854256984182626,-4.245574432183527,-0.6086825519990997,226.602501,219.57500449999998,75.4337439112729,86.91716289689438,91.61883460361422,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,-1.0
285,1986-03-18,234.669998,236.520004,234.13999900000002,235.77999900000003,235.77999900000003,148000000,0.3050408083879856,0.33770180405071293,1.5212061478342374,236.83800133267806,217.9919971673221,227.41499925000008,0.0,0.0,230.1763335666667,230.1763335666667,227.46133416666657,1.0,0.0,-4.969680456059166,-4.3903956369586545,-0.5792848191005113,227.92500299999998,219.57500449999998,76.74794776243425,94.64159036771758,93.85291775487063,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
286,1986-03-19,235.77999900000003,236.520004,235.13000499999998,235.600006,235.600006,150000000,0.3361699656744237,0.45870244999798976,1.3800463912353247,237.58585675867894,218.82814284132112,228.20699980000003,0.0,0.0,231.3883346,231.3883346,228.7533354999999,1.0,0.0,-4.989119000052938,-4.510140309577512,-0.47897869047542585,228.16750324999998,219.57500449999998,76.03760312199073,93.38903034862209,91.64926120441133,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
287,1986-03-20,235.600006,237.08999599999999,235.600006,236.539993,236.539993,148000000,0.3043447808752105,0.5235064763749969,1.275384276517793,238.54751291241044,219.2984858875897,228.92299940000007,0.0,0.0,232.53733410000004,232.53733410000004,229.89033549999994,1.0,0.0,-5.022477289506156,-4.612607705563241,-0.40986958394291495,228.66749949999996,219.845001,77.22322312894367,96.31118115804554,94.78060062479506,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
288,1986-03-21,236.539993,237.350006,233.289993,233.33999599999999,233.33999599999999,199100000,0.1890537053727628,-2.0901654520439212,1.2523524585155543,238.95429405703374,219.76370484296638,229.35899945000006,0.0,0.0,233.45866690000008,233.45866690000008,230.59466699999993,0.0,0.0,-4.73610607708909,-4.637307379868411,-0.09879869722067891,229.16500475,219.975006,65.36607888227172,73.56620590898619,87.7554724718846,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,-1,0,-1.0
289,1986-03-24,233.33999599999999,235.330002,232.919998,235.330002,235.330002,143800000,0.23115557260949424,-2.0027493567441157,1.1134617087194647,239.54978449017705,220.26721500982308,229.90849975000006,0.0,0.0,234.28066700000008,234.28066700000008,231.33766619999992,0.0,0.0,-4.616515365627407,-4.633148977020211,0.016633611392803616,230.79750424999997,219.975006,68.59542501929269,86.68423026400832,85.52053911034666,0,70,30,0.05,-0.05,1,0.0,0,1,0,1,0,0,-1.0
290,1986-03-25,235.330002,235.330002,233.61999500000002,234.72000099999997,234.72000099999997,139300000,0.2299146717230187,0.4296481586428698,1.3829432413972422,239.88381792203072,221.02618237796932,230.45500015000002,0.0,0.0,234.73366686666677,234.73366686666677,232.14266496666656,0.0,0.0,-4.421548029118924,-4.590828787439953,0.16928075832102962,231.29750424999997,219.975006,66.54708150035721,80.10586383465451,80.11876666921633,0,70,30,0.05,-0.05,0,0.0,0,0,1,-1,0,0,-1.0
291,1986-03-26,234.72000099999997,237.789993,234.710007,237.30000299999998,237.30000299999998,161500000,0.25189747901630055,3.3851267925566537,1.5299579608584999,240.5139931671615,221.72200813283857,231.11800065000003,0.0,0.0,235.0963342000001,235.0963342000001,232.49933409999988,0.0,0.0,-4.4242199560240465,-4.557507021156772,0.13328706513272515,231.84499725,220.1949995,70.5523567170675,96.32966044696185,87.70658484854154,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,-1.0
292,1986-03-27,237.30000299999998,240.11000099999998,237.30000299999998,238.97000099999997,238.97000099999997,178100000,0.2104287694441161,3.873414211115081,1.7594797105757523,241.4925303422481,221.9634706577519,231.7280005,0.0,0.0,235.69733420000006,235.69733420000006,233.0813337999999,1.0,0.0,-4.50911409868732,-4.547828436662882,0.0387143379755619,233.09000024999997,221.3550035,72.82074064016783,92.27118644067788,89.56890357409806,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
293,1986-03-31,238.97000099999997,239.86000099999998,238.080002,238.899994,238.899994,134400000,0.19896409061898698,0.35096640253015027,1.7146218502364345,242.3057256967309,222.34827490326913,232.3270003,0.0,0.0,236.06933383333345,236.06933383333345,233.6723336333332,1.0,0.0,-4.518656083979749,-4.541993966126255,0.023337882146505784,233.82999825,221.3550035,72.5683788277758,91.05685817123864,93.21923501962608,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,-1.0
294,1986-04-01,238.899994,239.100006,234.57000699999998,235.13999900000002,235.13999900000002,167400000,0.16737403534589504,-5.777494154722273,0.698605059114899,242.33515517607597,223.290845523924,232.81300034999998,0.0,0.0,236.19933413333342,236.19933413333342,233.6353341333332,0.0,0.0,-4.17469472107237,-4.468534117115478,0.2938393960431078,233.82999825,221.3550035,60.45114332408728,43.77823883876912,75.70209448356185,0,70,30,0.05,-0.05,0,0.0,0,0,-1,0,-1,0,1.0
295,1986-04-02,235.13999900000002,235.710007,233.399994,235.710007,235.710007,145300000,0.25440841990690527,-3.624806262958015,0.02990495548808157,242.14552523150547,224.61347566849446,233.37950044999997,0.0,0.0,236.14533433333344,236.14533433333344,233.5883335333332,0.0,0.0,-3.903105177813643,-4.355448329255111,0.4523431514414682,233.82999825,221.3550035,61.500656319334354,50.226295325665824,61.687130778557844,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
296,1986-04-03,235.710007,236.419998,232.07000699999998,232.47000099999997,232.47000099999997,148200000,0.170230283766202,-0.9099112753158145,0.03147438834380544,241.53229854907377,226.0397028509262,233.7860007,0.0,0.0,235.9356673666668,235.9356673666668,233.08266736666656,0.0,1.0,-3.3873794994449327,-4.161834563293076,0.7744550638481433,233.61750049999998,221.3550035,52.90634308446903,4.975053463970148,32.99319587613501,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
297,1986-04-04,232.47000099999997,232.559998,228.32000699999998,228.690002,228.690002,147300000,0.10985490309101284,-10.9525904650374,-1.0603035905654814,241.04121630328618,226.88678479671378,233.96400054999998,0.0,0.0,235.28033443333342,235.28033443333342,232.1523343333332,0.0,1.0,-2.643179922381762,-3.8581036351108136,1.2149237127290515,232.68000049999998,221.3550035,45.00466217604587,3.1382119448069012,19.44652024481427,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
298,1986-04-07,228.690002,228.830002,226.30000299999998,228.63000499999998,228.63000499999998,129800000,0.13549843013032883,-5.603811344376034,-1.5430330011377937,240.56617273045256,227.6678281695474,234.11700044999998,0.0,0.0,234.60633493333344,234.60633493333344,231.6313362333332,0.0,1.0,-2.025209781692581,-3.4915248644271673,1.466315082734586,232.17499949999998,221.3550035,44.8900622111458,16.871848931477082,8.328371446751355,0,70,30,0.05,-0.05,-1,0.0,0,0,0,1,0,0,1.0
299,1986-04-08,228.63000499999998,233.69999700000002,228.63000499999998,233.520004,233.520004,146300000,0.15689604637294752,12.475709907732204,-0.6760324223034015,239.92478791544107,229.0032131845589,234.46400054999998,0.0,0.0,234.3486684000001,234.3486684000001,231.10767089999985,0.0,0.0,-1.9080512181133997,-3.174830135164414,1.2667789170510142,232.17499949999998,221.3550035,54.957394464231825,52.280970641704805,24.09701050599624,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,1.0
300,1986-04-09,233.520004,235.57000699999998,232.13000499999998,233.75,233.75,156300000,0.09871245125189461,5.909419430588545,-0.2866954951183619,239.89059965532724,229.2434012446727,234.56700044999997,0.0,0.0,234.27466886666676,234.27466886666676,230.86067186666656,0.0,0.0,-1.812863406555806,-2.902436789442693,1.0895733828868868,232.17499949999998,222.1800005,55.37035081577897,53.94640173010902,41.03307376776362,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
301,1986-04-10,233.75,236.539993,233.75,236.440002,236.440002,184800000,0.18356018683290504,1.9550943885641692,-0.1844392156762782,240.05997059770021,229.46403120229974,234.76200089999998,0.0,0.0,234.17233526666678,234.17233526666678,230.78733756666657,0.0,0.0,-1.9322137034089053,-2.708392172235935,0.7761784688270299,232.11249949999998,223.269997,59.990545526297154,73.4250577009498,59.88414335758785,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
302,1986-04-11,236.440002,237.850006,235.13000499999998,235.97000099999997,235.97000099999997,139400000,0.14232536433953175,2.6244087697338645,0.15231608587927795,240.17251066345474,229.62949103654515,234.90100084999995,0.0,0.0,233.92466883333344,233.92466883333344,230.5486708333332,0.0,0.0,-1.966209284095413,-2.559955594607831,0.5937463105124179,232.41000375,223.7549975,58.84431445828458,70.02171904731621,65.79772615945832,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,-1.0
303,1986-04-14,235.97000099999997,237.479996,235.42999300000002,237.27999900000003,237.27999900000003,106700000,0.11399237349301677,-0.06726584351730491,0.29056490825262155,240.26399777223233,229.61100352776756,234.93750064999995,0.0,0.0,233.70300186666677,233.70300186666677,230.30000346666657,1.0,0.0,-2.0749383198572673,-2.4629521396577183,0.388013819800451,232.17500299999998,224.6299975,61.07663364652339,79.50758573607361,74.3181208281132,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
304,1986-04-15,237.27999900000003,238.08999599999999,236.63999900000002,237.729996,237.729996,123700000,0.1497297351155475,1.0666949231939813,0.33606824857770096,240.5515654862512,229.62943561374868,235.09050054999994,0.0,0.0,233.82466783333342,233.82466783333342,230.72966963333323,1.0,0.0,-2.1723760621794383,-2.4048369241620624,0.23246086198262406,232.46500025,224.6299975,61.84228746568986,82.76607281188613,77.43179253175865,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,-1.0
305,1986-04-16,237.729996,242.57000699999998,237.729996,242.22000099999997,242.22000099999997,173800000,0.17911392318209918,7.7557249683796705,0.6482538325650593,241.6957615622296,229.12923973777023,235.4125006499999,1.0,0.0,234.4146677000001,234.4146677000001,231.06666969999992,1.0,0.0,-2.5821367883614244,-2.440296897001935,-0.14183989135948938,234.435005,225.88000449999998,68.50037287149192,97.84876512630231,86.70747455808736,0,70,30,0.05,-0.05,1,1.0,0,-1,0,0,0,0,-1.0
306,1986-04-17,242.22000099999997,243.36000099999998,241.88999900000002,243.02999900000003,243.02999900000003,161400000,0.22375022346428625,2.254183856875423,0.532594521547941,242.89213256540896,228.67586803459093,235.78400029999995,1.0,0.0,235.32533413333346,235.32533413333346,232.26533503333326,1.0,0.0,-2.938363559149451,-2.539910229431438,-0.39845332971801284,234.83000199999998,227.09000399999996,69.53317249018843,98.06563869468243,92.89349221095695,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,0,-1.0
307,1986-04-18,243.02999900000003,243.47000099999997,241.74000499999997,242.38000499999998,242.38000499999998,153600000,0.19745477531563588,-0.022522610684931894,0.5059167348897208,243.74226710389223,228.4097346961076,236.0760008999999,0.0,0.0,236.59266760000008,236.59266760000008,233.78366799999995,1.0,0.0,-3.1321216096625903,-2.658352505477669,-0.47376910418492146,235.46750249999997,227.14500399999997,67.61724867392975,93.65174066997571,96.52204816365348,0,70,30,0.05,-0.05,1,0.0,0,0,-1,-1,0,0,-1.0
308,1986-04-21,242.38000499999998,244.77999900000003,241.88000499999998,244.74000499999997,244.74000499999997,136100000,0.31131393965526416,1.5448146583439752,1.0289387929658813,245.07143215817473,228.2205705418251,236.64600134999992,0.0,0.0,238.18066756666676,238.18066756666676,235.3346684666666,1.0,0.0,-3.4364947647978,-2.813980957341695,-0.6225138074561047,236.9975015,227.955002,70.76680784003462,99.78358220423823,97.16698718963214,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
309,1986-04-22,244.74000499999997,245.47000099999997,241.30000299999998,242.419998,242.419998,161500000,0.23650088919876827,0.14201231578938095,1.2979972628764096,245.76444093046075,228.23656136953912,237.00050114999993,0.0,0.0,239.29200076666675,239.29200076666675,236.53600106666664,1.0,0.0,-3.4507296440085895,-2.941330694675074,-0.5093989493335154,237.74750124999997,228.30000299999998,64.16040435858588,84.08970621697522,92.5083430303964,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,-1,0,-1.0
310,1986-04-23,242.419998,242.419998,240.080002,241.75,241.75,149700000,0.24368760630094718,-3.337271970602473,1.1246143560702198,246.2841813094754,228.41982089052453,237.35200109999997,0.0,0.0,240.05200036666673,240.05200036666673,237.40600126666664,0.0,0.0,-3.3691106389001675,-3.026886683520093,-0.34222395538007433,238.09250249999997,228.30000299999998,62.3501407491096,80.59467194519286,88.15598678880211,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
311,1986-04-24,241.75,243.13000499999998,241.649994,242.020004,242.020004,146600000,0.18356786650451132,1.1508948158216035,1.98914901898872,246.74870901863903,228.42729328136085,237.58800114999994,0.0,0.0,240.7210006333334,240.7210006333334,238.20599973333327,0.0,0.0,-3.288308482317774,-3.0791710432796298,-0.2091374390381442,238.1674995,229.97000099999997,62.80558356215694,82.00314366229998,82.22917394148935,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,-1.0
312,1986-04-25,242.020004,242.80000299999998,240.91000400000001,242.289993,242.289993,142300000,0.19659218305366546,-0.7105705586816338,2.3386662179668916,247.12673279248148,228.3812687075185,237.75400075,0.0,0.0,241.28933356666676,241.28933356666676,238.85733286666664,0.0,0.0,-3.209065932490347,-3.1051500211217733,-0.1039159113685737,238.470001,230.30000299999998,63.28386987433724,81.11633755732505,81.2380510549393,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,0.0
313,1986-04-28,242.289993,243.080002,241.229996,243.080002,243.080002,123900000,0.24296837372737606,0.4479366222542518,1.4795395547184664,247.61100503829468,228.3149972617052,237.96300114999994,0.0,0.0,241.86266730000006,241.86266730000006,239.45066629999997,0.0,0.0,-3.1734314227111042,-3.1188063014396397,-0.05462512127146457,238.74250024999998,230.30000299999998,64.71370801759069,82.08396014511577,81.73448045491361,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,0.0
314,1986-04-29,243.080002,243.57000699999998,239.229996,240.50999500000003,240.50999500000003,148800000,0.26647334003428236,-2.2020816229654243,0.9001466223217545,247.84915023476586,228.61385166523408,238.23150094999997,0.0,0.0,242.22433420000007,242.22433420000007,239.52333179999997,0.0,0.0,-2.9043333831665734,-3.0759117177850266,0.17157833461845318,239.11750024999998,230.42500299999998,56.94462651370254,57.67913330382865,73.62647700208983,0,70,30,0.05,-0.05,0,0.0,0,1,-1,-1,0,0,0.0
315,1986-04-30,240.520004,240.520004,235.25999500000003,235.520004,235.520004,147500000,0.17124363326911604,-12.517045498317112,-0.13357765531262272,247.84996390479802,228.59403769520196,238.2220008,0.0,0.0,241.8503341666667,241.8503341666667,239.10733196666666,0.0,1.0,-2.262341809356286,-2.9131977360992787,0.6508559267429925,238.125,231.34500099999997,45.51823826056789,3.7717519426508277,47.8449484638651,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,0.0
316,1986-05-01,235.520004,236.00999500000003,234.210007,235.16000400000001,235.16000400000001,146500000,0.2154595340504447,-3.415675044380972,-0.5650122134636825,247.73111437812355,228.98188752187644,238.35650095,0.0,0.0,241.0870010666667,241.0870010666667,238.31100026666664,0.0,1.0,-1.7048573363213677,-2.6715296561436968,0.966672319822329,237.86250299999998,232.34500099999997,44.819506126824216,8.436922790545239,23.295936012341585,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,0.0
317,1986-05-02,235.16000400000001,236.520004,234.149994,234.789993,234.789993,126300000,0.2388774989436013,0.42220705461596714,-0.5300498635970202,247.1094016254966,230.21359937450345,238.66150050000002,0.0,0.0,240.34933373333334,240.34933373333334,237.5093315333333,0.0,1.0,-1.219136631392928,-2.381051051193543,1.161914419800615,237.84749975,232.34500099999997,44.070695508888186,5.653697917324775,5.954124216840294,0,70,30,0.05,-0.05,-1,0.0,0,0,1,0,0,0,1.0
318,1986-05-05,234.789993,237.729996,234.789993,237.729996,237.729996,102400000,0.23876166730843507,2.6557515087758943,-0.4165458217697407,246.22890434092488,232.00409575907514,239.11650005,0.0,0.0,239.64433293333337,239.64433293333337,236.8003298333333,0.0,0.0,-1.0592230804502378,-2.1166854570448823,1.0574623765946445,237.37250124999997,232.34500099999997,51.06637830361947,31.62543980759036,15.238686838486805,0,70,30,0.05,-0.05,0,0.0,0,0,0,1,0,0,1.0
319,1986-05-06,237.729996,238.27999900000003,236.25999500000003,237.24000499999997,237.24000499999997,121200000,0.19195418722551022,1.68334083334163,-0.8502875457010293,246.0023511319386,232.6026490680614,239.3025001,0.0,0.0,239.06399950000005,239.06399950000005,236.43499579999997,0.0,0.0,-0.8827761664016691,-1.8699035989162396,0.9871274325145705,237.37250124999997,233.824997,49.945112192613514,27.296900081422056,21.525345935445742,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
320,1986-05-07,236.559998,237.24000499999997,233.979996,236.080002,236.080002,129900000,0.21021652194441376,-4.165976543470826,-1.308870431440047,245.80214692287655,233.0358534771234,239.41900019999997,0.0,0.0,238.49899960000008,238.49899960000008,235.77799459999997,0.0,0.0,-0.6419383030712709,-1.624310539747246,0.9823722366759751,237.33000174999998,233.824997,47.29742411498745,18.2768066680564,25.73304885235628,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,0,1.0
321,1986-05-08,236.080002,237.960007,236.080002,237.13000499999998,237.13000499999998,136000000,0.15787058981802385,1.9491283603088263,-1.1680382192262073,245.77906868765737,233.12793201234254,239.45350034999996,0.0,0.0,237.97799996666672,237.97799996666672,235.21699556666664,0.0,0.0,-0.5296930562674333,-1.4053870430512834,0.87569398678385,237.33000174999998,233.824997,49.88706632538477,27.415210002084347,24.329638917187612,0,70,30,0.05,-0.05,0,0.0,0,0,1,1,0,0,1.0
322,1986-05-09,237.13000499999998,238.00999500000003,235.850006,237.850006,237.850006,137400000,0.21936373400669582,-0.1414902838107402,-1.288488572237258,245.71716476332202,233.37783643667794,239.54750059999998,0.0,0.0,237.5016668666667,237.5016668666667,234.71366346666665,0.0,0.0,-0.4931512126887583,-1.2229398769787785,0.7297886642900202,237.33000174999998,233.824997,51.64177692866184,33.68153451630368,26.45785039548149,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
323,1986-05-12,237.850006,238.52999900000003,237.020004,237.580002,237.580002,125400000,0.17556594014134697,1.0175018221650889,-1.2259536074961361,245.71146434699577,233.4135371530041,239.56250074999994,0.0,0.0,237.02633370000007,237.02633370000007,234.27233139999993,0.0,0.0,-0.4373628256947484,-1.0658244667219725,0.6284616410272241,236.567501,233.824997,50.92169762559108,37.53912273927545,32.87862241922118,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,1.0
324,1986-05-13,237.580002,237.86999500000002,236.020004,236.41000400000001,236.41000400000001,119200000,0.12880887395859175,-1.2881679781728421,-1.0795890366083056,245.75016902960283,233.24283327039706,239.49650114999994,0.0,0.0,236.5926672000001,236.5926672000001,234.08766689999993,0.0,0.0,-0.2953366099507946,-0.911726895367737,0.6163902854169424,236.65250025,233.824997,47.81067189822037,25.338949037702054,32.186535431093745,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,0,1.0
325,1986-05-14,236.41000400000001,237.539993,235.850006,237.539993,237.539993,132100000,0.12473582186621959,-0.3198309992429981,-1.1846408805414914,245.44080405602088,233.0841974439791,239.26250075,0.0,0.0,236.58033350000005,236.58033350000005,234.43233539999991,0.0,0.0,-0.270838422573604,-0.7835492008089104,0.5127107782353064,237.52750025,233.824997,50.928848834886296,37.12192822302309,33.33333333333355,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
326,1986-05-15,237.539993,237.539993,233.92999300000002,234.42999300000002,234.42999300000002,131600000,0.05837712717667547,-2.6334524810030056,-1.3219895892787321,245.0985716534893,232.56642924651058,238.83250044999994,0.0,0.0,236.5976659333334,236.5976659333334,234.26866663333325,0.0,0.0,-0.00046704018322429874,-0.6269327686837732,0.6264657285005489,237.91999825,233.824997,43.26680350256324,5.186714459128405,22.5491972399512,0,70,30,0.05,-0.05,0,0.0,0,0,0,-1,0,0,1.0
327,1986-05-16,234.42999300000002,234.42999300000002,232.25999500000003,232.75999500000003,232.75999500000003,113500000,0.05131884006020312,-4.569421189429038,-1.6803722901132527,244.92388986423956,231.7791100357604,238.35149994999998,0.0,0.0,236.39733233333337,236.39733233333337,234.08833423333326,0.0,1.0,0.3445869265349586,-0.43262882964002686,0.7772157561749855,237.12999750000003,233.824997,39.80385349582418,4.420861799262481,15.57650149380468,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
328,1986-05-19,232.75999500000003,233.539993,232.41000400000001,233.19999700000002,233.19999700000002,85840000,0.014943000113845785,-0.4870583003838724,-1.5578706242145706,244.0202651966115,231.52873390338846,237.77449954999997,0.0,0.0,236.02733263333334,236.02733263333334,233.89933593333325,0.0,1.0,0.5759015622653294,-0.23092275125895562,0.806824313524285,237.12999750000003,234.80000299999998,41.14054452523239,11.380157091838475,6.995911116743142,0,70,30,0.05,-0.05,-1,0.0,0,0,0,1,0,0,1.0
329,1986-05-20,233.19999700000002,236.11999500000002,232.580002,236.11000099999998,236.11000099999998,113000000,0.0877711704713597,4.307513606194703,-0.35611640246372656,243.36233839990462,231.5556610000953,237.45899969999996,0.0,0.0,235.79499926666668,235.79499926666668,233.5150036666666,0.0,0.0,0.518430925731991,-0.0810520158607663,0.5994829415927573,237.12999750000003,234.95500149999998,49.178305754189864,61.40356529278053,25.734861394627178,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,1,1.0
330,1986-05-21,236.11000099999998,236.830002,235.44999700000002,235.44999700000002,235.44999700000002,117100000,0.01778871263639202,2.109487899235674,0.038538093508891,242.76335797268416,231.5246411273157,237.14399954999993,0.0,0.0,235.80933236666664,235.80933236666664,233.7173371666666,0.0,0.0,0.5201459207473533,0.039187571460857634,0.4809583492864957,237.12999750000003,235.41500099999996,47.59092655139449,50.877192422843635,41.22030493582089,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,-1.0
331,1986-05-22,235.44999700000002,240.25,235.44999700000002,240.11999500000002,240.11999500000002,144900000,0.100457861804523,5.664596501033086,0.4129944825386852,242.3929035382353,231.7050946617646,237.04899909999995,0.0,0.0,235.9643316333333,235.9643316333333,233.58033663333327,1.0,0.0,0.1430265359788052,0.05995536436444715,0.08307117161435806,237.55999775,235.885002,57.936744186927584,98.37290464774448,70.21788745445623,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,1,-1.0
332,1986-05-23,240.11999500000002,242.16000400000001,240.11999500000002,241.350006,241.350006,130200000,0.08565985876167598,5.154863018440092,0.5915024475146993,242.17448537571138,231.82951412428847,237.00199974999992,0.0,0.0,236.3616649,236.3616649,233.98966789999992,1.0,0.0,-0.25218783711312653,-0.002473275931067588,-0.24971456118205895,238.03749875000003,235.885002,60.16711505100805,91.81820945819334,80.35610217626049,0,70,30,0.05,-0.05,1,0.0,0,-1,0,0,0,0,-1.0
