,Date,Open,High,Low,Close,Adj Close,Volume,volume_cmf,volume_em,volume_sma_em,volatility_bbh,volatility_bbl,volatility_bbm,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kchi,volatility_kcli,trend_macd,trend_macd_signal,trend_macd_diff,trend_ichimoku_a,trend_ichimoku_b,momentum_rsi,momentum_stoch,momentum_stoch_signal,Zero,rsi_high,rsi_low,cmf_high,cmf_low,keltner_indicator,bbands_indicator,ichimoku_label,macd_indicator,ease_label,stochastic_label,rsi_label,cmf_label,dow_labels
5397,6/21/2006,10975.24023,11131.73047,10971.719729999999,11079.45996,11079.45996,309290000,0.046801657463036384,3497.2815238365447,-750.7974553210257,11337.867899758892,10715.348116241143,11026.608008000017,0.0,0.0,10915.296680666694,10915.296680666694,10774.303417666655,1.0,0.0,74.45051849828087,92.00536445908749,-17.554845960806617,10997.494875,11184.52002,50.80321110993825,64.84315997374331,51.10200105956454,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,0.0
5398,6/22/2006,11077.780270000001,11077.780270000001,10986.13965,11019.11035,11019.11035,250460000,0.018634989098743303,-723.18521280316,-873.9932793135861,11330.164310293962,10713.230709706071,11021.697510000016,0.0,0.0,10929.362696000027,10929.362696000027,10799.918358999988,0.0,0.0,66.20289141792091,86.84486985085418,-20.64197843293327,10984.8898925,11184.52002,47.836350356740084,58.23553289217183,56.699371596453325,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
5399,6/23/2006,11019.19043,11074.25977,10973.40039,10989.08984,10989.08984,221940000,-0.04777565832238272,-369.45780673801426,-350.3032193835207,11306.742885436142,10714.456137563891,11010.599511500017,0.0,0.0,10939.264030666693,10939.264030666693,10810.194791666656,0.0,0.0,61.381424942790545,81.75218086924147,-20.370755926450926,10953.8125,11184.52002,46.38519578131647,67.04852462176325,63.375739162559256,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
5400,6/26/2006,10990.29004,11048.719729999999,10973.719729999999,11045.280270000001,11045.280270000001,202770000,-0.05177331886145547,-466.42809587223496,33.24850332405692,11269.175598065012,10728.69041693502,10998.933007500016,0.0,0.0,10957.856022666692,10957.856022666692,10834.972818666656,0.0,0.0,52.421991836146844,75.88614306262255,-23.464151226475707,10953.8125,11184.52002,49.474731634297314,80.02910084774848,68.43771945389432,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,-1,-1.0
5401,6/27/2006,11048.24023,11064.08984,10920.73047,10924.74023,10924.74023,269010000,-0.05059655205005484,-1002.3898078017634,-14.473049826791689,11258.814148914129,10722.082920085906,10990.448534500018,0.0,0.0,10979.195735666694,10979.195735666694,10858.113606666655,0.0,0.0,54.42082103366374,71.59307865683078,-17.17225762316704,10983.470215000001,11184.52002,43.66217095383402,52.18309259503863,66.42023935484993,0,70,30,0.05,-0.05,0,0.0,0,0,0,-1,0,0,-1.0
5402,6/28/2006,10925.299809999999,10981.25,10902.48047,10973.55957,10973.55957,260240000,-0.057353791069889304,-1529.8953244265292,350.5487664271521,11236.388497741142,10725.033571258891,10980.711034500016,0.0,0.0,10996.679752666692,10996.679752666692,10879.535709666656,0.0,0.0,51.472254723643346,67.5689138701933,-16.096659146549953,11004.720215000001,11184.52002,46.40833549119766,63.46087004170141,65.22435449482931,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,-1.0
5403,6/29/2006,10974.36035,11195.54004,10974.36035,11190.799809999999,11190.799809999999,337830000,-0.04474251328411479,9367.87351521839,847.8052722682211,11219.142689599576,10735.33133340046,10977.237011500018,0.0,0.0,11013.064713666692,11013.064713666692,10895.702701666658,1.0,0.0,31.24584026737284,60.30429914962921,-29.058458882256367,11020.6726075,11184.52002,56.55643954222756,99.04563693727675,71.5631998580054,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
5404,6/30/2006,11190.799809999999,11235.62988,11150.05957,11150.219729999999,11150.219729999999,365670000,-0.1092143427518438,2524.8361581219046,1262.0777602112266,11195.422081323954,10749.28690267608,10972.354492000017,0.0,0.0,11029.465690000026,11029.465690000026,10909.653678999992,1.0,0.0,18.280013781493835,51.89944207600214,-33.6194282945083,11030.6950675,11184.52002,54.48109226432465,84.08843342919415,82.19831346939058,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,-1,-1.0
5405,7/3/2006,11149.33984,11231.299809999999,11149.33984,11228.01953,11228.01953,134790000,-0.054219801544858975,-153.52825005788503,1473.645996598829,11228.997211398802,10733.641752601232,10981.319482000017,0.0,0.0,11052.85397133336,11052.85397133336,10939.877994333325,1.0,0.0,1.7070316198332876,41.86095998476837,-40.15392836493508,11030.6950675,11184.52002,57.686874992868916,98.58222247997288,93.90543094881441,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,-1.0
5406,7/5/2006,11225.05957,11225.05957,11123.32031,11151.82031,11151.82031,248320000,-0.0670820685128116,-660.8579912150185,1482.6610980407718,11247.35259202599,10730.254437974045,10988.803515000018,0.0,0.0,11071.42431633336,11071.42431633336,10957.415429333325,0.0,0.0,-5.2183816591859795,32.4450916559775,-37.66347331516348,11030.6950675,11184.52002,53.697943012186784,79.95702780018242,87.54256123644963,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,-1.0
5407,7/6/2006,11147.12012,11257.08008,11147.12012,11225.299809999999,11225.299809999999,224520000,0.0008314983767055377,1366.9161220352946,843.3978003911633,11280.10342051951,10726.943551480523,11003.523486000016,0.0,0.0,11086.310644666692,11086.310644666692,10977.306835666659,1.0,0.0,-16.446419052614146,22.66678951425917,-39.11320856687332,11036.0576175,11184.52002,56.80009291783189,91.03770305895114,89.85898444636864,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,-1.0
5408,7/7/2006,11224.17969,11224.17969,11066.00977,11090.66992,11090.66992,253730000,-0.08583645772357158,-3553.594298061029,504.93382429831894,11288.510049229119,10733.721883770917,11011.115966500018,0.0,0.0,11096.238281666692,11096.238281666692,10980.581542666661,0.0,0.0,-14.316184542591145,15.27019470288911,-29.586379245480256,11036.0576175,11184.52002,50.16801803649442,53.070969254591176,74.68856670457474,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,-1,-1.0
5409,7/10/2006,11091.70996,11174.469729999999,11090.04004,11103.549809999999,11103.549809999999,207740000,-0.08237476049273665,-521.8369755454654,559.3996512360687,11296.227730031125,10747.16719196891,11021.697461000018,0.0,0.0,11107.28193433336,11107.28193433336,10993.268164333327,0.0,0.0,-13.511505601207318,9.513854642069825,-23.02536024327714,11036.0576175,11184.52002,50.76035742558032,56.70320393189338,66.93729208181173,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
5410,7/11/2006,11102.58984,11151.17969,11027.99023,11134.76953,11134.76953,298130000,0.0010676320910761262,-1763.1519870494303,429.4701121172513,11296.205527357291,10781.408339642745,11038.806933500018,0.0,0.0,11115.48925833336,11115.48925833336,10996.656542333327,0.0,0.0,-15.217543859653233,4.567574941725214,-19.785118801378445,11028.87256,11184.52002,52.242220616809554,65.50742117285454,58.42719811977954,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
5411,7/12/2006,11133.969729999999,11149.95996,10995.969729999999,11013.17969,11013.17969,266320000,0.03049305190461508,-961.0000493678907,111.02142831693449,11262.267433831279,10846.050437168757,11054.158935500018,0.0,0.0,11123.807553000026,11123.807553000026,11003.911750999994,0.0,0.0,-6.681289801630555,2.3178019930540605,-8.999091794684617,11046.84253,11184.52002,46.38700947857283,31.218088480131335,51.142904528292924,0,70,30,0.05,-0.05,0,0.0,0,0,0,-1,0,0,1.0
5412,7/13/2006,11012.62012,11012.62012,10832.92969,10846.29004,10846.29004,328780000,-0.0819265740751625,-8208.435701768321,-423.6393208948628,11257.335018170801,10853.919864829233,11055.627441500017,0.0,1.0,11118.292546666693,11118.292546666693,10988.30465466666,0.0,1.0,13.395933062081895,4.533428206859627,8.862504855222268,11011.484864999999,11184.52002,39.79436949853832,3.1499086915843817,33.2918061148566,0,70,30,0.05,-0.05,-1,-1.0,0,1,0,0,0,-1,1.0
5413,7/14/2006,10846.530270000001,10848.37012,10701.33984,10739.34961,10739.34961,312080000,-0.1612260241902599,-6968.9528295081,-895.0318225212975,11285.97545838991,10797.695342610126,11041.835400500018,0.0,1.0,11082.57119233336,11082.57119233336,10959.998241333325,0.0,1.0,37.50415128223176,11.127572821934054,26.376578460297708,10978.5874025,11184.52002,36.24010578920358,6.839484936343427,13.735827369352895,0,70,30,0.05,-0.05,-1,-1.0,0,0,0,0,0,0,1.0
5414,7/17/2006,10739.34961,10802.66992,10714.70996,10747.36035,10747.36035,251640000,-0.17891319566834948,-565.0438212519433,-902.0758029055623,11304.310436172775,10752.641418827261,11028.475927500018,0.0,1.0,11040.198894000026,11040.198894000026,10917.386977999991,0.0,1.0,55.32592531474438,19.967243320496124,35.35868199424826,10978.5874025,11184.52002,36.69621942935614,8.280938950902737,6.090110859610029,0,70,30,0.05,-0.05,-1,-1.0,0,0,0,1,0,0,1.0
5415,7/18/2006,10745.83984,10813.79004,10683.32031,10799.23047,10799.23047,288860000,-0.1014604906243964,-457.7581019052649,-863.1735381986697,11312.706988944286,10729.95687805575,11021.331933500018,0.0,0.0,10996.454948666691,10996.454948666691,10868.792056666658,0.0,1.0,64.52057146198786,28.87790894879447,35.642662513193386,10970.200195,11176.755369999999,39.70398103290681,20.201862532118827,11.774095473121513,0,70,30,0.05,-0.05,-1,0.0,0,0,0,0,0,0,1.0
5416,7/19/2006,10797.38965,11038.48047,10797.38965,11011.41992,11011.41992,343400000,-0.04025270164975758,11891.65269835643,95.50846342868465,11313.803997908046,10732.517877091992,11023.160937500019,0.0,0.0,10974.691277000025,10974.691277000025,10833.093228999993,0.0,0.0,54.062283156130434,33.914783790261666,20.147499365868768,10961.975097499999,11176.755369999999,50.14044502807277,57.1841434612958,28.555648314772302,0,70,30,0.05,-0.05,1,0.0,0,0,1,0,0,0,0.0
5417,7/20/2006,11007.25977,11037.280270000001,10924.98047,10928.09961,10928.09961,336300000,-0.1186882623711092,2110.2648450604083,-422.8921558683141,11307.855993647969,10723.32984635207,11015.59292000002,0.0,0.0,10950.05328833336,10950.05328833336,10808.221256333327,0.0,0.0,51.899007552896364,37.51162854278861,14.387379010107757,10949.5476075,11176.755369999999,46.72075775875465,42.662332355577995,40.01611278299739,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,-1,0.0
5418,7/21/2006,10937.94043,10951.76953,10838.84961,10868.37988,10868.37988,433240000,-0.13922621065423088,-2236.8382121540426,-763.0117537451675,11307.259285588229,10708.853507411808,11008.056396500018,0.0,0.0,10925.99127633336,10925.99127633336,10788.684244333326,0.0,0.0,54.37665888879201,40.88463461198929,13.492024276802717,10943.725097499999,11176.755369999999,44.38419118619965,32.253842056580766,44.03343929115136,0,70,30,0.05,-0.05,0,0.0,0,0,-1,-1,0,0,0.0
5419,7/24/2006,10868.7002,11065.9502,10868.62012,11051.049809999999,11051.049809999999,269370000,-0.07031049366305932,5272.654316645203,-375.42728469494693,11310.790372692434,10711.518417307601,11011.154395000018,0.0,0.0,10913.243294666692,10913.243294666692,10764.64622366666,0.0,0.0,41.12620145806795,40.93294798120503,0.19325347686292105,10943.420165,11176.755369999999,52.25050043510447,64.09119621614445,46.33579020943424,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,0.0
5420,7/25/2006,11051.049809999999,11133.80957,10999.90039,11103.70996,11103.70996,281840000,-0.07442033027682879,4730.809306325418,9.691807986512847,11316.115562810912,10712.036196189125,11014.075879500018,0.0,0.0,10910.692643666694,10910.692643666694,10761.02360066666,1.0,0.0,26.075304594018235,37.96141930376767,-11.886114709749435,10939.3825675,11161.385255,54.2590282838201,73.26927958019792,56.53810595097422,0,70,30,0.05,-0.05,1,0.0,0,-1,0,0,0,0,0.0
5421,7/26/2006,11102.91016,11157.82031,11048.16016,11102.50977,11102.50977,287170000,-0.030302010922809042,1379.8786375972961,10.617701955227242,11324.427271540162,10721.501441459875,11022.964356500019,0.0,0.0,10915.672005666693,10915.672005666693,10770.435970666662,1.0,0.0,14.081878565557417,33.18551115612562,-19.103632590568203,10945.3852525,11091.66504,54.20306728051898,77.5043339361148,71.62160324415224,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
5422,7/27/2006,11104.19043,11187.75977,11087.549809999999,11100.42969,11100.42969,286530000,-0.10352716763855462,1212.3455379778372,351.04197595800343,11331.683354006922,10726.932370993114,11029.307862500018,0.0,0.0,10938.468653000027,10938.468653000027,10801.180664999996,1.0,0.0,4.690774770433563,27.486563878987212,-22.79578910855365,10952.870117499999,11071.93506,54.09892745321302,82.68769853968215,77.82043735199814,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,-1,1.0
5423,7/28/2006,11102.11035,11243.30957,11102.030270000001,11219.7002,11219.7002,269730000,-0.130041824565294,1834.0240447147287,519.3177631194459,11336.459447439647,10725.04631656039,11030.752882000019,0.0,0.0,10981.00133533336,10981.00133533336,10844.28844533333,1.0,0.0,-12.234840394070488,19.542283024375674,-31.777123418446163,10966.7575675,11071.93506,58.96706953836099,95.78396021380837,85.32533089653496,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
5424,7/31/2006,11218.90039,11219.05957,11178.32031,11185.67969,11185.67969,226190000,-0.09369200389900596,468.64864051689625,678.7320936598977,11341.378478626715,10723.67328137332,11032.525880000017,0.0,0.0,11024.945313333359,11024.945313333359,10892.954493333329,1.0,0.0,-22.64233477772359,11.105359463955821,-33.74769424167941,10995.2749025,11046.725095,57.10661419270902,89.70875262857746,89.39347046068917,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
5425,8/1/2006,11184.799809999999,11185.280270000001,11083.86035,11125.73047,11125.73047,199150000,-0.12089415038921533,-3265.3817449306794,514.1334011196985,11326.374907782969,10728.447946217066,11027.411427000017,0.0,0.0,11061.562989000025,11061.562989000025,10932.477149999995,0.0,0.0,-25.75604832870522,3.733077905423613,-29.489126234128832,11005.6398925,10984.57031,53.880577185571575,79.00332945671155,88.1653474330323,0,70,30,0.05,-0.05,1,0.0,1,0,-1,-1,0,0,0.0
5426,8/2/2006,11125.57031,11229.45996,11125.25,11199.92969,11199.92969,229410000,-0.08401547921658331,1943.5023535648452,1239.271833643496,11333.482853751726,10726.150938248307,11029.816896000017,0.0,0.0,11085.141309333358,11085.141309333358,10969.74355633333,0.0,0.0,-33.82107736917351,-3.7777531494958114,-30.043324219677697,11005.6398925,10984.57031,57.11010066580544,92.25344428927109,86.98850879151986,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,0.0
5427,8/3/2006,11195.280270000001,11269.49023,11144.45996,11242.58984,11242.58984,211890000,-0.07955211525108301,1747.7988465151698,1861.8969533594438,11336.658154219196,10724.704640780838,11030.681397500017,0.0,0.0,11110.680632000025,11110.680632000025,10994.009831999996,1.0,0.0,-43.15749582117496,-11.653701683831642,-31.50379413734332,11022.730222499998,10984.57031,58.892414874857465,95.41082046652976,88.88919807083728,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
5428,8/4/2006,11244.58984,11344.16992,11187.36035,11240.34961,11240.34961,210410000,-0.060961159952911036,4381.370131021762,2215.2122356647083,11356.709198227305,10719.62156577273,11038.165382000017,0.0,0.0,11147.776660666692,11147.776660666692,11026.716895666663,0.0,0.0,-49.80182246224467,-19.283325839514248,-30.518496622730424,11092.890135000001,11013.745115,58.754337002481684,84.28987345547488,90.65137940375841,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,1.0
5429,8/7/2006,11239.469729999999,11245.9502,11190.55957,11219.37988,11219.37988,169710000,-0.03444669778556444,-1550.658581673183,2137.1479156812857,11371.139878605682,10716.773892394354,11043.956885500018,0.0,0.0,11170.118978000024,11170.118978000024,11063.253157999996,0.0,0.0,-52.767150372344986,-25.9800907460804,-26.787059626264586,11104.955077499999,11013.745115,57.39775960197579,77.17729646682393,85.62599679627601,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
5430,8/8/2006,11218.17969,11276.29004,11141.82031,11173.58984,11173.58984,261520000,-0.09995560683717776,-473.0355306585687,1253.9558993230712,11375.66326320648,10716.132538793558,11045.897901000018,0.0,0.0,11181.928320333358,11181.928320333358,11075.006445333329,0.0,0.0,-50.83631120934842,-30.951334838734006,-19.884976370614417,11113.880125,11013.745115,54.441790336797546,66.24317752041287,75.90344914757038,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,-1,1.0
5431,8/9/2006,11168.469729999999,11250.83984,11068.57031,11076.17969,11076.17969,231270000,-0.10155296315623001,-3889.4017955000677,825.4082821401801,11378.706520171363,10719.389281828673,11049.047901000018,0.0,0.0,11184.831640333357,11184.831640333357,11070.648827333329,0.0,0.0,-40.97360404506799,-32.9557886800008,-8.017815365067186,11110.057615,11013.745115,48.6963980800293,46.96626581266862,63.462246599968296,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
5432,8/10/2006,11073.13965,11143.98047,11044.719729999999,11124.37012,11124.37012,211270000,-0.027038111563766995,-3070.565239353254,765.8563516259508,11380.464199534552,10745.439610465488,11062.95190500002,0.0,0.0,11182.742675333358,11182.742675333358,11068.654784333328,0.0,0.0,-36.62372698992294,-33.68937634198523,-2.9343506479377126,11104.094969999998,11013.745115,51.42738752374638,53.779856494524786,55.66309994253525,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
5433,8/11/2006,11121.16016,11121.16016,11042.63965,11088.030270000001,11088.030270000001,166870000,0.006423364818846245,-585.8426685440648,347.39228125528876,11361.064350006282,10799.707525993754,11080.385938000018,0.0,0.0,11172.302343333358,11172.302343333358,11064.490331333329,0.0,0.0,-29.89943383287209,-32.93138784016261,3.0319540072905156,11103.574949999998,11013.745115,49.29633662276693,25.599093826282136,42.115072044491676,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,0.0
5434,8/14/2006,11089.07031,11202.73047,11079.780270000001,11097.87012,11097.87012,205830000,-0.009229713174284003,3545.5309201006357,262.72953938208997,11333.350868499849,10862.47198450019,11097.911426500019,0.0,0.0,11165.546386333359,11165.546386333359,11049.513280333329,0.0,0.0,-25.07532399378215,-31.360175070886516,6.284851077104367,11103.574949999998,11013.745115,49.9016948166142,18.31672488470236,32.56522506850292,0,70,30,0.05,-0.05,0,0.0,0,0,1,0,0,0,1.0
5435,8/15/2006,11098.030270000001,11234.26953,11098.030270000001,11230.25977,11230.25977,208750000,-0.01491785240618462,1624.7244767653672,280.2185278940951,11317.541215212856,10921.38456778718,11119.462891500018,0.0,0.0,11171.136002333358,11171.136002333358,11051.620962333329,0.0,0.0,-31.57098980083356,-31.402338016875927,-0.1686517839576318,11103.574949999998,11013.745115,57.2901170596197,62.22264849230584,35.379489067763274,0,70,30,0.05,-0.05,1,0.0,0,-1,0,1,0,0,0.0
5436,8/16/2006,11224.91016,11340.799809999999,11224.91016,11327.12012,11327.12012,219190000,-0.03540790153098115,6170.405335038096,634.3656562555421,11346.264498794244,10924.231304205794,11135.247901500019,0.0,0.0,11182.409017000025,11182.409017000025,11061.726007999994,1.0,0.0,-44.02715486560919,-33.92730138662258,-10.09985347898661,11103.574949999998,11013.745115,61.736345780376304,94.3455759847923,58.294983120599994,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
5437,8/17/2006,11327.36035,11372.41992,11298.37988,11334.95996,11334.95996,243000000,0.02917218333244047,1600.999015801107,617.7210113331406,11361.181651323715,10950.000186676325,11155.59091900002,0.0,0.0,11194.049674666692,11194.049674666692,11078.465688666662,1.0,0.0,-53.909924932133436,-37.923826095724756,-15.98609883640868,11117.699949999998,11027.870115,62.080436215211314,88.64093355251362,81.7363860098704,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
5438,8/18/2006,11333.75977,11381.469729999999,11317.66992,11381.469729999999,11381.469729999999,282660000,0.13484865189853365,319.8324922925712,607.0912864599746,11363.840998913074,10998.649824086966,11181.24541150002,1.0,0.0,11204.340658000025,11204.340658000025,11098.057647999995,1.0,0.0,-64.74865891665286,-43.28879265991038,-21.45986625674248,11122.224855,11032.39502,64.14064083513212,100.0,94.32883651243513,0,70,30,0.05,-0.05,1,1.0,0,0,0,0,0,1,0.0
5439,8/21/2006,11380.66992,11380.99023,11321.99023,11345.049809999999,11345.049809999999,196220000,0.07794793778402152,57.74329579043468,844.457360797197,11381.560566609494,11010.330256390547,11195.94541150002,0.0,0.0,11217.412012000026,11217.412012000026,11110.768064999993,1.0,0.0,-69.5973752986356,-48.55050918765542,-21.046866110980176,11122.224855,11032.39502,61.33065515306752,89.25127308649802,92.63073554633702,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,0.0
5440,8/22/2006,11344.41016,11383.70996,11303.33984,11339.83984,11339.83984,213690000,0.04055178046161428,-299.58094807409014,684.2371249658445,11398.369476075266,11017.134334924773,11207.75190550002,0.0,0.0,11231.918327000025,11231.918327000025,11130.684340999995,1.0,0.0,-72.18748454037632,-53.2779042581996,-18.90958028217672,11123.344969999998,11033.515135,60.91949781527893,87.13751425622492,92.12959578090745,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
5441,8/23/2006,11337.12012,11370.82031,11264.04004,11297.90039,11297.90039,170410000,0.028071617108078015,-1635.1163553053343,442.60032483580846,11405.573162636141,11029.469710363897,11217.52143650002,0.0,0.0,11249.824023666692,11249.824023666692,11156.13896366666,0.0,0.0,-70.04852586036759,-56.6320285786332,-13.416497281734394,11151.862304999999,11033.515135,57.57350282702518,74.84109068303272,83.74329267525168,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
5442,8/24/2006,11297.82031,11334.719729999999,11273.88965,11304.45996,11304.45996,170710000,0.07856114714949682,-467.707985817366,96.23760220444221,11411.344120201056,11044.101779798986,11227.722950000021,0.0,0.0,11269.823991000025,11269.823991000025,11179.981996999995,0.0,0.0,-68.09770027505874,-58.92516291791831,-9.172537357140435,11171.51245,11033.515135,57.96240836021272,76.76432170246663,79.58097554724122,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,1,1.0
5443,8/25/2006,11301.219729999999,11317.42969,11260.280270000001,11284.049809999999,11284.049809999999,150200000,0.031784885609208086,-587.8441848655689,165.0100591192718,11416.134910846775,11045.745950153267,11230.94043050002,0.0,0.0,11290.154980666692,11290.154980666692,11202.450095666662,0.0,0.0,-64.16507338884549,-59.97314501210375,-4.1919283767417355,11176.07495,11033.515135,56.235099803744,70.78017432827816,74.12852890459232,0,70,30,0.05,-0.05,0,0.0,0,0,0,0,0,0,1.0
5444,8/28/2006,11285.33008,11387.79004,11273.49023,11352.00977,11352.00977,180810000,0.08344766931572914,2641.4663333446247,387.4744779766428,11430.41704713612,11048.096821863923,11239.256934500021,0.0,0.0,11311.251953333358,11311.251953333358,11224.412107333326,0.0,0.0,-65.77403690091523,-61.13332338986605,-4.640713511049185,11217.27759,11035.555175,60.46031039051461,89.63342617112522,79.05930740062315,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,1,1.0
5445,8/29/2006,11352.65039,11379.549809999999,11299.58008,11369.94043,11369.94043,198620000,0.12837195884490946,359.3367465518337,690.9558024089214,11443.258431215432,11059.676433784607,11251.46743250002,0.0,0.0,11327.468978333358,11327.468978333358,11246.256085333327,0.0,0.0,-67.71542521491938,-62.44974375487672,-5.265681460042657,11258.940185000001,11035.555175,61.51598632543,94.82845434420652,85.08068494786977,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,0.0
5446,8/30/2006,11365.98047,11407.08008,11355.69043,11382.91016,11382.91016,180100000,0.10819760527552513,1193.29877500917,995.5175177205232,11459.043215804155,11062.189696195888,11260.616456000022,0.0,0.0,11335.897331000026,11335.897331000026,11261.134437999994,0.0,0.0,-69.49939252401055,-63.85967350870349,-5.639719015307058,11279.27002,11045.200195,62.30006087583259,93.3679367023027,92.6099390725446,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
5447,8/31/2006,11383.469729999999,11405.32031,11369.780270000001,11381.15039,11381.15039,156960000,0.06567255890036093,139.5932661196404,1047.334370196502,11472.536880477135,11062.552086522905,11267.54448350002,0.0,0.0,11340.913704666691,11340.913704666691,11270.000811666661,0.0,0.0,-69.9646913271572,-65.08067707239422,-4.884014254762974,11279.27002,11045.200195,62.11514077178639,92.07769475943199,93.42469526864687,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,1.0
5448,9/1/2006,11382.75,11476.48047,11382.75,11464.15039,11464.15039,168010000,0.11454548782851168,2346.7454707304178,961.7068380986295,11500.328473663709,11057.140571336333,11278.73452250002,0.0,0.0,11349.00608733336,11349.00608733336,11275.100128333328,1.0,0.0,-76.15300587290403,-67.2951428324962,-8.857863040407835,11313.970215000001,11079.900389999999,67.07856385859583,96.74195442359398,94.06252862844269,0,70,30,0.05,-0.05,1,0.0,0,0,0,1,0,0,1.0
5449,9/5/2006,11461.83008,11488.16992,11438.05957,11469.280270000001,11469.280270000001,184960000,0.12376158393911525,907.586597604082,910.4827038728235,11525.82774916264,11056.631334837399,11291.22954200002,0.0,0.0,11360.588737000027,11360.588737000027,11287.571742999993,1.0,0.0,-80.54278113384134,-69.94467049276523,-10.598110641076119,11319.81494,11085.745115,67.36316552880977,92.82471046847452,93.88145321716662,0,70,30,0.05,-0.05,1,0.0,0,0,0,-1,0,0,1.0
5450,9/6/2006,11466.23047,11466.23047,11395.15039,11406.2002,11406.2002,190990000,0.12759507127609465,-1206.7243856459193,383.54486668110815,11536.036116984822,11069.684003015216,11302.860060000019,0.0,0.0,11368.61178433336,11368.61178433336,11296.523794333325,0.0,0.0,-78.0321689179491,-71.562170177802,-6.469998740147091,11319.81494,11085.745115,60.4436026814242,64.03095972107498,84.53254153771428,0,70,30,0.05,-0.05,1,0.0,0,0,-1,0,0,0,1.0
5451,9/7/2006,11405.16016,11405.24023,11323.83984,11331.44043,11331.44043,213670000,0.1379294371932936,-2520.0860914747145,89.18164473283521,11524.443743915794,11106.802450084246,11315.62309700002,0.0,0.0,11372.870443000027,11372.870443000027,11303.320440999993,0.0,0.0,-69.21216722267127,-71.09216958677585,1.880002364104584,11319.81494,11085.745115,53.43769570055605,31.22570946069719,62.69379321674868,0,70,30,0.05,-0.05,0,0.0,0,1,0,0,0,0,1.0
5452,9/8/2006,11332.24023,11402.83984,11331.04004,11392.11035,11392.11035,161650000,0.1359596262669164,106.59616394619069,73.95047842237945,11520.696659939442,11137.323557060596,11329.010108500019,0.0,0.0,11379.967806000026,11379.967806000026,11309.320831999992,0.0,0.0,-66.3529325358013,-70.14432217658094,3.7913896407796415,11323.117429999998,11085.745115,57.72055181433506,57.84820855181453,51.03495924452869,0,70,30,0.05,-0.05,1,0.0,0,0,1,1,0,0,1.0
5453,9/11/2006,11389.87012,11421.25,11342.16992,11396.83984,11396.83984,216000000,0.14871789771830762,540.7473903711067,108.45077089242743,11502.867816113121,11186.033357886918,11344.45058700002,0.0,0.0,11389.917805666693,11389.917805666693,11317.077765666658,0.0,0.0,-63.73391387758966,-68.86224051678269,5.128326639193034,11329.6398925,11085.745115,58.04452808538786,59.92355071851659,49.66582291034257,0,70,30,0.05,-0.05,1,0.0,0,0,0,0,0,0,1.0
